gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,0,-1.029962150385512,1,0,-1.4932687269747924,-0.9488029348662638,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0,0.8083099320415594,1,1,1.4975528778619993,1.5646655951246808,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-1.2275010985639574,0,1,-0.6461475598326707,-0.9634553667726767,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
1,0,1,1,-1.1409570362787858,1,1,-0.6656505882195887,-0.9241597886913928,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0,0,1,0,-0.4711572209150268,1,1,1.3026252758772,-0.03592689106919792,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
0,0,0,0,-1.2790435509433635,1,1,-0.6529819238489564,-0.9879320062311022,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,-1.1322357050777534,1,1,1.0441345827812034,-0.7960741180594668,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
0,0,1,0,-0.7825949752066896,0,1,-0.695724413391161,-0.7688485262808916,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
0,0,0,0,-1.092736420926171,1,1,0.7813708972528456,-0.7866857278807453,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
0,0,0,0,-0.7631070909359238,1,1,0.5350688257785117,-0.5414664921198441,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,-0.8846386715396302,1,1,0.04183840043478002,-0.6904508040667359,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
0,0,0,0,-0.8813204843914664,1,1,-0.13523237967274904,-0.7042204592942188,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
1,0,0,0,1.444554985766291,1,0,1.6945194668348333,2.427508122203381,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1,0,0,0,-1.2845700085645995,1,0,0.6443644686784856,-0.9729350405711065,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,-1.2504637263392995,1,1,-0.6574560732487074,-0.971228944891737,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,-0.3826204062095054,1,1,-0.5234692648477964,-0.5079956393397788,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0,0,1,0,-0.7226319441803051,0,0,-1.1553128195709976,-0.816798434007622,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
0,0,0,0,-0.8465760992768122,1,1,1.172865743759687,-0.46670437011872346,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
0,0,1,1,0.17790450723547685,0,0,-0.24150278001740616,-0.06966723086860815,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0,0,0,0,-1.2861451872261143,1,1,0.32198288010867854,-0.9788004107209073,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,-0.714036051848551,1,1,0.34166965835842306,-0.5061300536773286,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1,0,0,0,-1.2424695876127887,1,0,0.47720470198976944,-0.9323859203551492,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,-1.1246349779357885,1,1,1.0045604954851888,-0.7904418190318266,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
1,0,0,0,-1.105099556697676,1,1,0.795712751705148,-0.784038872263578,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
1,1,1,0,1.5242337739813197,1,1,1.3960767761246942,2.2573045214289427,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
1,1,0,0,-1.0420635558468714,1,1,0.9783073444998236,-0.7164717345911716,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
0,1,0,0,-1.1231475939638966,1,1,0.16539825368180722,-0.8670924151923749,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
0,0,1,0,0.832823525182713,1,1,1.0763753087141783,1.2626919257797076,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
0,0,1,0,0.09280721967993988,1,0,0.5000681722388066,0.1541892555822173,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,1,0,1.0453673171838482,1,1,1.3333998731782828,1.7140309000729448,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-1.2605647086762806,1,0,0.8583237625001603,-0.9475003453398813,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,-0.5650869461940089,1,1,0.44241472817372124,-0.3668668326483787,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,-1.0036938335941494,1,1,-0.6662598606411152,-0.8710238731266952,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,1,0,0,-0.898741553345957,1,1,0.15229466020900026,-0.6876857279563431,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,-1.2861451872261143,1,0,-0.6587161124041097,-0.9917761952444689,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,1,0,-0.5462511218648881,0,1,-1.0080606032065929,-0.7253706228863933,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,-1.2039311423487995,0,1,-0.4794829769195965,-0.9430005846188562,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
1,0,0,0,-1.2861451872261143,1,1,0.15751106677411708,-0.9809765634714678,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,1,0,-1.2269071246289431,1,0,0.358716628955382,-0.9275998209365576,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0,1,0,-1.2861451872261143,1,1,0.9233835174034772,-0.9708431831297224,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
1,0,0,0,-1.1726676994028844,1,0,-0.6367257906643735,-0.9324260567993455,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,0.21901343930233175,1,1,0.6557319773250531,0.41797992058907324,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,0.26238710819840166,1,1,1.018158588212239,0.6403930428944244,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
0,0,0,0,-1.2861451872261143,0,0,-0.8703739450018663,-0.9945766737291828,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,-1.259802382468538,1,1,0.4977594411812278,-0.9582064255975676,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
1,0,1,0,1.5276664183225006,1,1,1.4852495180146457,2.3127925662655175,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1
0,0,0,0,-0.8029041207183369,1,1,0.3370675925996742,-0.5794697988620638,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1,0,1,0,-0.7271913781593381,1,1,-1.4942665935630113,-0.887489471535386,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,-1.1922456076200236,1,1,0.3697062140696484,-0.8949912647130831,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,-1.2365612546986213,0,0,-1.329117187732459,-0.9858518910771855,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,-1.1370483698188145,1,1,1.1663082202458228,-0.8025299719702609,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
1,0,1,0,0.49313515827983,1,0,0.4384159798652838,0.5203468056021339,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
1,1,0,0,-0.2686294760160521,1,1,1.1520972371666787,0.08748512308532266,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
0,1,0,0,0.3598928763310745,1,1,0.3547605513542101,0.4082425367399692,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
0,0,0,0,-0.060986211784667496,1,1,0.7145184438366579,0.1718570174953925,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
1,0,0,0,-1.028800760227334,1,1,0.9846429182899014,-0.7105694100044553,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
0,0,0,0,0.5766173875683378,1,1,0.6630239741312627,0.795606590991881,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,-1.2861451872261143,1,1,0.16320429282616206,-0.9809012354910587,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,1,0,1.1991515544486067,1,1,1.2328629446931358,1.7241020792801964,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
0,1,0,0,0.6526529339664128,1,1,0.8758182279116081,0.9363331089388477,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,-0.5856557886982637,1,1,-0.34328124788686465,-0.5727944774266531,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,-0.9022002002610199,1,1,0.9904690457512498,-0.5772210274720595,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
0,0,0,0,-1.2861451872261143,1,0,0.15343853632260687,-0.981030447770328,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,-0.3573630616233346,1,1,1.0767011513848908,0.022583002284671416,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
1,0,0,0,-0.18061069080527714,1,1,0.32894763383342646,-0.09822062329026371,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,-1.2861451872261143,1,0,0.4706025030157331,-0.9768340008259875,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
1,0,0,0,-1.1593454903030191,1,1,1.2167005394163655,-0.8463610002161224,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
1,0,0,0,-0.7403004901263981,1,0,-1.496581118613196,-0.8908726101339609,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,1.4182163720677068,1,1,1.0016347828820928,1.8139965723735054,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-1.2230146927207504,1,0,-0.3391329743991298,-0.9521425708102407,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,-1.0328197204122371,0,1,-1.1267750183447935,-0.9197306978710325,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,1.2925421775506758,1,1,1.1754684190466305,1.7593442049531889,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-1.0661686383298836,1,1,1.1965091667185757,-0.7368069563246115,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
0,0,0,0,-1.2594121788169363,1,0,-0.6868260975393352,-0.978174303589502,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
0,1,0,0,-0.9621095902020567,1,0,0.3108524894716648,-0.7270215617914573,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,-1.2861451872261143,1,0,-0.6401653848687537,-0.9915307476146744,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,1,0,1.402417812845997,1,0,1.6063323205297513,2.2489704397140997,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1
1,0,0,0,-1.2602304155532478,1,1,-0.6683841316946921,-0.976993142575365,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,-0.8853543626692383,1,1,-0.6664830093900521,-0.8032895665813099,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
0,0,1,0,0.01783555887162562,1,1,0.9782919593412391,0.34898086778617377,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0,0,0,0,-0.6813621636043746,0,1,-1.3468864077972482,-0.8446987589074575,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,1,0,-1.2046463905950056,1,1,0.33257885727085185,-0.9144340037893162,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1,0,0,0,-1.2861451872261143,1,1,0.16098333590798655,-0.9809306213256792,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,-0.27924811315132286,1,1,0.6376680845778953,-0.0478439481376851,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
1,1,1,0,-1.013128999166952,1,1,0.9933638216695605,-0.6916959295533567,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
1,0,0,0,0.5247350688612523,1,0,1.1514066497437125,1.0622318674894007,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
1,0,0,0,-1.2453957889105598,1,0,-0.662380161463192,-0.9733526352120068,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0,1,0,-1.034044565214294,1,1,1.2202260534775466,-0.6944029628686971,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
0,0,1,1,-1.2681376559528617,1,0,-1.5085629127595666,-0.9993953440917871,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
1,1,1,0,-1.1648556125968283,1,1,0.3122532138641368,-0.877680651705917,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1,0,0,0,-1.2861451872261143,1,0,0.1650549415452772,-0.9808767492631832,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,-1.2679027644987764,0,1,-0.6550761280023193,-0.9838089940150102,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
0,1,0,0,-1.2861451872261143,0,0,-1.333253771281181,-1.0007011104135874,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,1,0,0,-0.3845159465142634,1,0,1.3742572646140017,0.08402930440264521,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
0,0,0,0,-1.2861451872261143,0,0,-1.313177810535101,-1.000435482180324,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,-0.3856943036372669,1,1,0.7985984651234124,-0.1338314067911086,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
1,0,0,0,-1.1841979059530434,1,1,0.5530552413090405,-0.8795108332176561,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,-1.2861451872261143,0,1,-0.9640962987936975,-0.995816729115319,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,-1.2453957889105598,0,0,-1.1648609815790476,-0.9789562877436571,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1,0,1,0,0.2583052863677505,1,1,1.1619659325950127,0.7142909237862339,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
1,0,1,0,-0.8542830327304883,1,1,0.3468672723846737,-0.637735546831867,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,1,1,0,0.5311414143531178,1,1,0.5273964414460349,0.5348898006855116,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1,0,1,1,-1.1155556319116002,1,0,-0.5195599017438095,-0.8963866196659429,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0,1,0,-0.9194006023861249,1,1,0.6927738934325604,-0.6354775039431062,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
0,0,1,0,1.247473093333416,1,0,1.4067452783409686,2.0125159361352956,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0,0,0,0,-0.878875379594483,1,1,0.6984041963062799,-0.5796445473585359,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
0,0,0,0,-0.6841831843779806,0,1,-0.99497760725428,-0.7895230335915089,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
0,1,0,0,-1.2131705724467379,1,1,0.17120376492388711,-0.9176752641153965,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,-0.9194006023861249,1,1,1.121975379945395,-0.5818892778333753,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
0,1,0,0,-1.2861451872261143,1,1,0.15463404027167288,-0.9810146298672217,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,-0.9871043228500407,1,0,0.9606632010586413,-0.6587103382227468,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,-1.2861451872261143,1,1,0.1632405063257688,-0.9809007563444793,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,1,0,-1.029732444402395,1,1,0.7085817325421352,-0.7445638812659431,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
1,0,0,0,-1.2861451872261143,1,1,-1.5031615400973637,-1.0029491871566756,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
0,0,0,0,-0.8937297694629136,1,1,0.5177486790502736,-0.6151054867469012,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
1,0,0,0,-1.1311721979332405,1,1,0.806946801178762,-0.8109490872787873,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
1,0,0,0,-1.2861451872261143,1,1,0.4817355223081021,-0.9766866980750545,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,-1.2861451872261143,1,1,0.3222180163966375,-0.9787972995952413,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,-0.941432729081006,1,1,1.0086649071447489,-0.6187163879892452,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
0,0,1,0,1.0427175694321646,1,1,1.2310526712722165,1.5831009199160542,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
0,0,1,0,-1.0365201589033632,1,1,1.2160360602969775,-0.7011338956253315,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
1,0,0,0,-1.1141267101548578,1,1,0.3393077868829357,-0.842908789201646,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,-0.746133490121786,1,1,0.6862807099439281,-0.49117527265957706,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
0,0,1,0,-0.6165272634226772,1,1,1.3166197571302924,-0.1736585395918432,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1
0,0,0,0,-1.2801891278649908,1,0,-0.46829669411982333,-0.9857285253982899,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,-1.2607850736472237,1,1,0.4902593391442176,-0.9589871391562406,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,-1.2861451872261143,1,1,0.15961587431570595,-0.9809487144277431,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,0,1,0,0.26233194876495186,1,0,0.654233908448528,0.4667669477755929,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
1,0,0,0,-1.2861451872261143,1,0,0.5165686730489703,-0.9762258151112286,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
